iteration,temperature,current_cost,best_cost,accepted,reason,move
822,1.6239489508417673,182,182,False,hard_constraint_violation,relocate 26
823,1.6158292060875585,182,182,False,hard_constraint_violation,relocate 12
824,1.6077500600571208,182,182,False,hard_constraint_violation,swap 37<->76
825,1.5997113097568352,182,182,False,hard_constraint_violation,relocate 58
826,1.591712753208051,182,182,False,hard_constraint_violation,swap 76<->37
827,1.5837541894420109,182,182,False,hard_constraint_violation,swap 36<->60
828,1.5758354184948007,182,182,False,hard_constraint_violation,relocate 5
829,1.5679562414023267,182,182,False,soft_constraint_evaluation,swap 40<->66
830,1.560116460195315,182,182,False,hard_constraint_violation,swap 12<->36
831,1.5523158778943384,182,182,False,hard_constraint_violation,swap 38<->75
832,1.5445542985048668,182,182,False,hard_constraint_violation,relocate 70
833,1.5368315270123425,182,182,True,soft_constraint_evaluation,swap 51<->48
834,1.5291473693772808,182,182,False,soft_constraint_evaluation,swap 75<->76
835,1.5215016325303943,182,182,False,hard_constraint_violation,swap 4<->43
836,1.5138941243677424,182,182,False,hard_constraint_violation,swap 36<->8
837,1.5063246537459036,182,182,False,hard_constraint_violation,relocate 63
838,1.4987930304771742,182,182,False,hard_constraint_violation,swap 21<->13
839,1.4912990653247882,182,182,False,hard_constraint_violation,swap 35<->71
840,1.4838425699981643,182,182,False,hard_constraint_violation,relocate 8
841,1.4764233571481735,182,182,False,hard_constraint_violation,swap 75<->37
842,1.4690412403624327,187,182,True,soft_constraint_evaluation,swap 75<->76
843,1.4616960341606204,187,182,False,hard_constraint_violation,relocate 37
844,1.4543875539898172,187,182,False,soft_constraint_evaluation,swap 66<->72
845,1.4471156162198682,187,182,False,hard_constraint_violation,swap 8<->30
846,1.4398800381387689,187,182,False,hard_constraint_violation,swap 70<->64
847,1.432680637948075,187,182,False,hard_constraint_violation,swap 17<->46
848,1.4255172347583347,187,182,False,hard_constraint_violation,relocate 44
849,1.418389648584543,187,182,False,hard_constraint_violation,swap 15<->70
850,1.4112977003416203,187,182,False,hard_constraint_violation,relocate 10
851,1.4042412118399121,187,182,False,hard_constraint_violation,relocate 53
852,1.3972200057807125,187,182,False,hard_constraint_violation,swap 75<->37
853,1.390233905751809,187,182,False,hard_constraint_violation,relocate 58
854,1.38328273622305,187,182,False,hard_constraint_violation,swap 74<->48
855,1.3763663225419347,187,182,False,hard_constraint_violation,swap 51<->42
856,1.369484490929225,187,182,False,hard_constraint_violation,relocate 40
857,1.3626370684745788,187,182,False,hard_constraint_violation,swap 53<->5
858,1.3558238831322058,187,182,False,hard_constraint_violation,swap 38<->75
859,1.3490447637165448,187,182,False,hard_constraint_violation,swap 38<->76
860,1.342299539897962,187,182,False,hard_constraint_violation,relocate 31
861,1.3355880421984723,187,182,False,hard_constraint_violation,relocate 22
862,1.3289101019874798,187,182,False,hard_constraint_violation,relocate 45
863,1.3222655514775423,184,182,True,soft_constraint_evaluation,swap 32<->9
864,1.3156542237201545,184,182,True,soft_constraint_evaluation,swap 1<->7
865,1.3090759526015536,184,182,False,hard_constraint_violation,swap 38<->76
866,1.302530572838546,179,179,True,soft_constraint_evaluation,swap 75<->76
867,1.2960179199743531,179,179,False,soft_constraint_evaluation,swap 38<->37
868,1.2895378303744813,179,179,False,hard_constraint_violation,relocate 5
869,1.283090141222609,179,179,False,hard_constraint_violation,swap 37<->76
870,1.2766746905164958,179,179,False,hard_constraint_violation,swap 38<->75
871,1.2702913170639134,179,179,False,hard_constraint_violation,swap 46<->64
872,1.2639398604785939,179,179,False,hard_constraint_violation,relocate 58
873,1.2576201611762008,179,179,False,soft_constraint_evaluation,swap 38<->37
874,1.2513320603703197,179,179,False,hard_constraint_violation,swap 55<->73
875,1.245075400068468,179,179,False,hard_constraint_violation,relocate 72
876,1.2388500230681256,179,179,False,soft_constraint_evaluation,swap 38<->37
877,1.232655772952785,179,179,False,soft_constraint_evaluation,swap 38<->37
878,1.226492494088021,179,179,False,hard_constraint_violation,swap 76<->37
879,1.2203600316175809,179,179,False,hard_constraint_violation,swap 22<->40
880,1.214258231459493,179,179,False,hard_constraint_violation,relocate 63
881,1.2081869403021954,179,179,False,hard_constraint_violation,swap 76<->38
882,1.2021460056006845,179,179,False,hard_constraint_violation,relocate 34
883,1.196135275572681,179,179,False,hard_constraint_violation,swap 38<->76
884,1.1901545991948177,179,179,False,hard_constraint_violation,relocate 50
885,1.1842038261988437,179,179,False,hard_constraint_violation,swap 76<->38
886,1.1782828070678495,179,179,False,hard_constraint_violation,swap 37<->76
887,1.1723913930325103,179,179,False,hard_constraint_violation,relocate 13
888,1.1665294360673477,179,179,False,hard_constraint_violation,swap 38<->75
889,1.160696788887011,179,179,False,soft_constraint_evaluation,swap 76<->75
890,1.154893304942576,179,179,False,hard_constraint_violation,relocate 38
891,1.1491188384178632,179,179,False,hard_constraint_violation,swap 53<->5
892,1.1433732442257738,179,179,False,hard_constraint_violation,swap 16<->60
893,1.137656378004645,179,179,True,soft_constraint_evaluation,swap 28<->25
894,1.1319680961146217,179,179,False,hard_constraint_violation,swap 37<->75
895,1.1263082556340485,179,179,False,hard_constraint_violation,swap 34<->43
896,1.1206767143558782,179,179,True,soft_constraint_evaluation,relocate 9
897,1.1150733307840988,179,179,False,hard_constraint_violation,swap 75<->38
898,1.1094979641301783,179,179,False,hard_constraint_violation,swap 69<->56
899,1.1039504743095274,179,179,False,hard_constraint_violation,swap 19<->13
900,1.0984307219379799,179,179,False,hard_constraint_violation,relocate 37
901,1.09293856832829,179,179,False,hard_constraint_violation,relocate 71
902,1.0874738754866484,179,179,False,hard_constraint_violation,relocate 34
903,1.0820365061092152,179,179,False,hard_constraint_violation,swap 37<->76
904,1.076626323578669,179,179,False,hard_constraint_violation,swap 54<->5
905,1.0712431919607757,179,179,False,soft_constraint_evaluation,swap 38<->37
906,1.0658869760009717,179,179,False,hard_constraint_violation,relocate 50
907,1.060557541120967,179,179,False,hard_constraint_violation,swap 75<->38
908,1.055254753415362,179,179,False,hard_constraint_violation,relocate 13
909,1.0499784796482852,179,179,False,hard_constraint_violation,swap 75<->38
910,1.0447285872500438,179,179,False,hard_constraint_violation,relocate 12
911,1.0395049443137936,179,179,False,soft_constraint_evaluation,swap 76<->75
912,1.0343074195922246,179,179,False,hard_constraint_violation,relocate 68
913,1.0291358824942636,179,179,False,hard_constraint_violation,swap 38<->75
914,1.0239902030817922,179,179,False,hard_constraint_violation,relocate 4
915,1.0188702520663833,179,179,False,soft_constraint_evaluation,swap 8<->32
916,1.0137759008060514,179,179,False,hard_constraint_violation,swap 38<->76
917,1.008707021302021,179,179,False,soft_constraint_evaluation,swap 76<->75
918,1.003663486195511,179,179,False,hard_constraint_violation,swap 50<->65
919,0.9986451687645334,179,179,False,hard_constraint_violation,swap 63<->73
920,0.9936519429207107,179,179,False,hard_constraint_violation,swap 34<->12
921,0.9886836832061071,179,179,False,hard_constraint_violation,swap 37<->76
922,0.9837402647900766,179,179,False,hard_constraint_violation,relocate 28
923,0.9788215634661263,179,179,False,hard_constraint_violation,swap 35<->55
924,0.9739274556487956,179,179,False,hard_constraint_violation,swap 63<->17
925,0.9690578183705516,179,179,False,hard_constraint_violation,swap 29<->33
926,0.9642125292786988,179,179,False,hard_constraint_violation,swap 75<->38
927,0.9593914666323053,179,179,False,hard_constraint_violation,relocate 47
928,0.9545945092991438,179,179,False,soft_constraint_evaluation,swap 75<->76
929,0.9498215367526481,179,179,False,hard_constraint_violation,swap 1<->68
930,0.9450724290688849,179,179,False,hard_constraint_violation,relocate 50
931,0.9403470669235404,179,179,False,soft_constraint_evaluation,swap 75<->76
932,0.9356453315889227,179,179,False,hard_constraint_violation,swap 75<->38
933,0.9309671049309781,179,179,False,soft_constraint_evaluation,swap 38<->37
934,0.9263122694063233,179,179,False,hard_constraint_violation,swap 54<->43
935,0.9216807080592917,179,179,False,soft_constraint_evaluation,swap 66<->40
936,0.9170723045189952,179,179,False,hard_constraint_violation,swap 37<->75
937,0.9124869429964002,179,179,False,hard_constraint_violation,relocate 38
938,0.9079245082814182,168,168,True,soft_constraint_evaluation,swap 71<->63
939,0.9033848857400112,168,168,False,hard_constraint_violation,relocate 48
940,0.8988679613113111,168,168,False,hard_constraint_violation,swap 74<->24
941,0.8943736215047545,168,168,False,hard_constraint_violation,swap 38<->75
942,0.8899017533972308,168,168,False,hard_constraint_violation,swap 45<->12
943,0.8854522446302446,168,168,False,hard_constraint_violation,swap 42<->56
944,0.8810249834070935,168,168,False,hard_constraint_violation,relocate 45
945,0.876619858490058,168,168,False,hard_constraint_violation,swap 76<->37
946,0.8722367591976077,168,168,False,hard_constraint_violation,swap 63<->25
947,0.8678755754016196,168,168,False,hard_constraint_violation,swap 75<->38
948,0.8635361975246115,168,168,False,hard_constraint_violation,swap 18<->26
949,0.8592185165369884,168,168,False,hard_constraint_violation,swap 38<->76
950,0.8549224239543035,168,168,False,hard_constraint_violation,relocate 24
951,0.850647811834532,168,168,False,hard_constraint_violation,swap 43<->8
952,0.8463945727753593,168,168,False,soft_constraint_evaluation,swap 38<->37
953,0.8421625999114826,168,168,False,hard_constraint_violation,swap 17<->58
954,0.8379517869119252,168,168,False,hard_constraint_violation,swap 76<->38
955,0.8337620279773655,168,168,False,hard_constraint_violation,swap 71<->26
956,0.8295932178374787,168,168,False,hard_constraint_violation,relocate 2
957,0.8254452517482913,168,168,False,hard_constraint_violation,relocate 70
958,0.8213180254895498,168,168,True,soft_constraint_evaluation,swap 32<->29
959,0.8172114353621021,168,168,False,hard_constraint_violation,swap 75<->37
960,0.8131253781852915,168,168,False,soft_constraint_evaluation,swap 38<->37
961,0.809059751294365,168,168,False,soft_constraint_evaluation,swap 76<->75
962,0.8050144525378932,168,168,False,hard_constraint_violation,swap 38<->76
963,0.8009893802752037,168,168,False,hard_constraint_violation,relocate 65
964,0.7969844333738277,168,168,False,hard_constraint_violation,relocate 22
965,0.7929995112069586,168,168,False,hard_constraint_violation,swap 17<->28
966,0.7890345136509238,168,168,True,soft_constraint_evaluation,relocate 76
967,0.7850893410826691,168,168,False,soft_constraint_evaluation,swap 37<->38
968,0.7811638943772558,168,168,False,hard_constraint_violation,swap 7<->14
969,0.7772580749053695,168,168,False,hard_constraint_violation,swap 7<->15
970,0.7733717845308427,168,168,False,hard_constraint_violation,swap 37<->75
971,0.7695049256081884,168,168,False,hard_constraint_violation,swap 27<->2
972,0.7656574009801475,168,168,False,hard_constraint_violation,swap 69<->35
973,0.7618291139752467,168,168,False,hard_constraint_violation,swap 56<->14
974,0.7580199684053704,168,168,False,hard_constraint_violation,swap 39<->15
975,0.7542298685633436,168,168,False,hard_constraint_violation,relocate 66
976,0.7504587192205269,168,168,False,hard_constraint_violation,swap 38<->76
977,0.7467064256244242,168,168,False,hard_constraint_violation,relocate 40
978,0.7429728934963021,168,168,False,hard_constraint_violation,swap 38<->75
979,0.7392580290288207,168,168,False,hard_constraint_violation,relocate 45
980,0.7355617388836766,168,168,False,hard_constraint_violation,swap 15<->66
981,0.7318839301892582,168,168,False,hard_constraint_violation,swap 68<->10
982,0.7282245105383119,168,168,False,hard_constraint_violation,relocate 13
983,0.7245833879856204,168,168,False,hard_constraint_violation,swap 75<->38
984,0.7209604710456923,168,168,False,hard_constraint_violation,swap 23<->6
985,0.7173556686904639,168,168,False,hard_constraint_violation,relocate 49
986,0.7137688903470115,168,168,False,hard_constraint_violation,swap 13<->6
987,0.7102000458952764,168,168,False,hard_constraint_violation,swap 22<->45
988,0.7066490456658,168,168,False,soft_constraint_evaluation,swap 75<->76
989,0.703115800437471,168,168,False,hard_constraint_violation,relocate 24
990,0.6996002214352837,168,168,False,hard_constraint_violation,swap 75<->38
991,0.6961022203281072,168,168,False,soft_constraint_evaluation,swap 76<->75
992,0.6926217092264667,168,168,False,hard_constraint_violation,swap 8<->21
993,0.6891586006803344,168,168,False,hard_constraint_violation,swap 76<->37
994,0.6857128076769328,168,168,False,hard_constraint_violation,swap 37<->75
995,0.6822842436385481,168,168,False,hard_constraint_violation,relocate 17
996,0.6788728224203554,168,168,False,hard_constraint_violation,relocate 15
997,0.6754784583082536,168,168,False,hard_constraint_violation,swap 34<->43
998,0.6721010660167123,168,168,False,soft_constraint_evaluation,swap 46<->69
999,0.6687405606866287,168,168,False,hard_constraint_violation,relocate 13
1000,0.6653968578831956,168,168,False,hard_constraint_violation,swap 64<->47
1001,0.6620698735937796,168,168,False,hard_constraint_violation,swap 38<->75
1002,0.6587595242258106,168,168,False,hard_constraint_violation,relocate 7
1003,0.6554657266046816,168,168,False,hard_constraint_violation,swap 67<->63
1004,0.6521883979716582,168,168,False,hard_constraint_violation,relocate 22
1005,0.6489274559817999,168,168,False,hard_constraint_violation,relocate 44
1006,0.6456828187018909,168,168,False,hard_constraint_violation,swap 37<->75
1007,0.6424544046083814,168,168,False,hard_constraint_violation,swap 76<->37
1008,0.6392421325853396,168,168,False,hard_constraint_violation,swap 76<->37
1009,0.6360459219224128,168,168,False,hard_constraint_violation,relocate 60
1010,0.6328656923128008,168,168,False,hard_constraint_violation,swap 37<->76
1011,0.6297013638512368,168,168,True,soft_constraint_evaluation,swap 74<->73
1012,0.6265528570319806,168,168,True,soft_constraint_evaluation,swap 41<->68
1013,0.6234200927468206,168,168,False,hard_constraint_violation,swap 75<->38
1014,0.6203029922830865,168,168,False,hard_constraint_violation,relocate 29
1015,0.6172014773216711,168,168,False,soft_constraint_evaluation,swap 75<->76
1016,0.6141154699350627,168,168,False,hard_constraint_violation,swap 1<->46
1017,0.6110448925853874,168,168,False,soft_constraint_evaluation,swap 75<->76
1018,0.6079896681224605,168,168,False,hard_constraint_violation,relocate 66
1019,0.6049497197818482,168,168,False,hard_constraint_violation,relocate 55
1020,0.601924971182939,168,168,False,hard_constraint_violation,swap 25<->16
1021,0.5989153463270243,168,168,False,hard_constraint_violation,relocate 53
1022,0.5959207695953891,168,168,False,hard_constraint_violation,swap 46<->14
1023,0.5929411657474122,168,168,False,hard_constraint_violation,relocate 6
1024,0.5899764599186751,168,168,False,soft_constraint_evaluation,swap 76<->75
1025,0.5870265776190817,168,168,False,hard_constraint_violation,swap 37<->75
1026,0.5840914447309863,168,168,False,hard_constraint_violation,relocate 73
1027,0.5811709875073313,168,168,False,hard_constraint_violation,relocate 64
1028,0.5782651325697946,168,168,False,hard_constraint_violation,relocate 23
1029,0.5753738069069456,168,168,False,hard_constraint_violation,swap 14<->52
1030,0.5724969378724108,168,168,False,hard_constraint_violation,swap 76<->38
1031,0.5696344531830488,168,168,False,hard_constraint_violation,relocate 32
1032,0.5667862809171336,168,168,False,hard_constraint_violation,swap 75<->38
1033,0.5639523495125479,168,168,False,hard_constraint_violation,relocate 18
1034,0.5611325877649852,168,168,False,soft_constraint_evaluation,swap 75<->76
1035,0.5583269248261603,168,168,True,soft_constraint_evaluation,swap 26<->27
1036,0.5555352902020295,168,168,False,soft_constraint_evaluation,swap 75<->76
1037,0.5527576137510194,168,168,False,hard_constraint_violation,relocate 23
1038,0.5499938256822643,168,168,False,soft_constraint_evaluation,swap 37<->38
1039,0.547243856553853,168,168,False,hard_constraint_violation,swap 75<->38
1040,0.5445076372710838,168,168,False,hard_constraint_violation,relocate 69
1041,0.5417850990847284,168,168,False,hard_constraint_violation,swap 7<->8
1042,0.5390761735893047,168,168,False,hard_constraint_violation,swap 39<->33
1043,0.5363807927213582,168,168,False,hard_constraint_violation,swap 40<->27
1044,0.5336988887577514,168,168,False,hard_constraint_violation,relocate 5
1045,0.5310303943139626,168,168,False,hard_constraint_violation,relocate 14
1046,0.5283752423423927,168,168,False,hard_constraint_violation,relocate 74
1047,0.5257333661306808,168,168,False,hard_constraint_violation,relocate 74
1048,0.5231046993000273,168,168,False,soft_constraint_evaluation,swap 37<->38
1049,0.5204891758035272,168,168,False,hard_constraint_violation,relocate 43
1050,0.5178867299245096,168,168,False,hard_constraint_violation,swap 38<->75
1051,0.5152972962748871,168,168,False,hard_constraint_violation,relocate 59
1052,0.5127208097935126,168,168,False,hard_constraint_violation,relocate 50
1053,0.510157205744545,168,168,False,hard_constraint_violation,swap 25<->40
1054,0.5076064197158223,168,168,True,soft_constraint_evaluation,swap 24<->23
1055,0.5050683876172432,168,168,False,hard_constraint_violation,relocate 16
1056,0.502543045679157,168,168,False,hard_constraint_violation,swap 75<->37
1057,0.5000303304507612,168,168,False,soft_constraint_evaluation,swap 37<->38
1058,0.49753017879850736,168,168,False,hard_constraint_violation,relocate 6
1059,0.4950425279045148,168,168,False,hard_constraint_violation,relocate 7
1060,0.49256731526499226,168,168,False,hard_constraint_violation,relocate 41
1061,0.4901044786886673,168,168,False,hard_constraint_violation,relocate 73
1062,0.48765395629522396,168,168,False,soft_constraint_evaluation,swap 38<->37
1063,0.48521568651374786,168,168,False,hard_constraint_violation,relocate 21
1064,0.4827896080811791,168,168,False,soft_constraint_evaluation,swap 37<->38
1065,0.4803756600407732,168,168,False,hard_constraint_violation,swap 75<->38
1066,0.4779737817405693,168,168,False,hard_constraint_violation,swap 37<->76
1067,0.47558391283186646,168,168,False,hard_constraint_violation,swap 38<->75
1068,0.4732059932677071,168,168,False,hard_constraint_violation,swap 6<->44
1069,0.47083996330136857,168,168,False,hard_constraint_violation,swap 52<->33
1070,0.4684857634848617,168,168,False,hard_constraint_violation,swap 37<->75
1071,0.4661433346674374,168,168,False,hard_constraint_violation,relocate 50
1072,0.46381261799410023,168,168,False,hard_constraint_violation,relocate 60
1073,0.46149355490412974,168,168,False,hard_constraint_violation,swap 44<->68
1074,0.45918608712960907,168,168,False,hard_constraint_violation,swap 22<->71
1075,0.456890156693961,168,168,True,soft_constraint_evaluation,swap 27<->28
1076,0.4546057059104912,168,168,False,hard_constraint_violation,relocate 57
1077,0.45233267738093874,168,168,False,hard_constraint_violation,swap 37<->75
1078,0.45007101399403404,168,168,False,hard_constraint_violation,swap 61<->45
1079,0.44782065892406386,168,168,False,hard_constraint_violation,swap 7<->23
1080,0.4455815556294435,168,168,False,hard_constraint_violation,relocate 74
1081,0.4433536478512963,168,168,False,hard_constraint_violation,swap 34<->55
1082,0.4411368796120398,168,168,False,hard_constraint_violation,swap 76<->38
1083,0.4389311952139796,168,168,False,hard_constraint_violation,swap 71<->1
1084,0.4367365392379097,168,168,False,hard_constraint_violation,swap 6<->10
1085,0.43455285654172016,168,168,True,soft_constraint_evaluation,swap 40<->41
1086,0.43238009225901153,168,168,False,hard_constraint_violation,swap 76<->38
1087,0.4302181917977165,168,168,False,hard_constraint_violation,swap 63<->21
1088,0.4280671008387279,168,168,False,hard_constraint_violation,swap 53<->72
1089,0.4259267653345343,168,168,False,hard_constraint_violation,swap 41<->50
1090,0.4237971315078616,168,168,False,hard_constraint_violation,relocate 2
1091,0.42167814585032226,168,168,False,hard_constraint_violation,relocate 19
1092,0.41956975512107064,168,168,False,soft_constraint_evaluation,swap 37<->38
1093,0.41747190634546527,168,168,False,hard_constraint_violation,relocate 47
1094,0.41538454681373793,168,168,True,soft_constraint_evaluation,swap 21<->24
1095,0.41330762407966926,168,168,False,soft_constraint_evaluation,swap 38<->37
1096,0.4112410859592709,168,168,False,hard_constraint_violation,relocate 7
1097,0.40918488052947455,168,168,False,hard_constraint_violation,swap 40<->9
1098,0.40713895612682716,168,168,False,hard_constraint_violation,swap 65<->45
1099,0.405103261346193,168,168,False,hard_constraint_violation,swap 13<->39
1100,0.40307774503946203,168,168,False,hard_constraint_violation,swap 43<->65
1101,0.40106235631426473,168,168,False,hard_constraint_violation,swap 38<->75
1102,0.3990570445326934,168,168,False,hard_constraint_violation,swap 76<->37
1103,0.39706175931002996,168,168,False,hard_constraint_violation,swap 29<->58
1104,0.3950764505134798,168,168,False,hard_constraint_violation,swap 38<->75
1105,0.3931010682609124,168,168,False,hard_constraint_violation,relocate 64
1106,0.3911355629196078,168,168,False,soft_constraint_evaluation,swap 76<->75
1107,0.3891798851050098,168,168,False,soft_constraint_evaluation,swap 36<->18
1108,0.38723398567948475,163,163,True,soft_constraint_evaluation,swap 10<->3
1109,0.38529781575108735,163,163,False,hard_constraint_violation,relocate 4
1110,0.3833713266723319,163,163,False,hard_constraint_violation,swap 5<->73
1111,0.38145447003897026,163,163,False,hard_constraint_violation,swap 38<->76
1112,0.37954719768877543,163,163,False,hard_constraint_violation,swap 38<->76
1113,0.37764946170033153,163,163,False,hard_constraint_violation,swap 53<->49
1114,0.37576121439182986,163,163,True,soft_constraint_evaluation,swap 22<->68
1115,0.3738824083198707,163,163,False,hard_constraint_violation,swap 23<->19
1116,0.37201299627827134,163,163,False,hard_constraint_violation,relocate 64
1117,0.37015293129688,163,163,False,soft_constraint_evaluation,swap 38<->37
1118,0.36830216664039556,163,163,False,hard_constraint_violation,swap 69<->49
1119,0.36646065580719356,163,163,False,hard_constraint_violation,swap 37<->76
1120,0.36462835252815756,163,163,False,hard_constraint_violation,relocate 44
1121,0.36280521076551675,163,163,False,hard_constraint_violation,relocate 69
1122,0.3609911847116892,163,163,False,hard_constraint_violation,relocate 34
1123,0.3591862287881307,163,163,True,soft_constraint_evaluation,swap 51<->49
1124,0.35739029764419006,163,163,False,hard_constraint_violation,swap 69<->33
1125,0.3556033461559691,163,163,False,hard_constraint_violation,swap 69<->54
1126,0.35382532942518924,163,163,False,hard_constraint_violation,swap 76<->38
1127,0.35205620277806327,163,163,False,hard_constraint_violation,relocate 1
1128,0.35029592176417296,163,163,False,hard_constraint_violation,relocate 59
1129,0.3485444421553521,163,163,False,soft_constraint_evaluation,swap 38<->37
1130,0.3468017199445753,163,163,False,hard_constraint_violation,swap 30<->56
1131,0.3450677113448524,163,163,True,soft_constraint_evaluation,relocate 15
1132,0.3433423727881282,163,163,False,hard_constraint_violation,swap 38<->75
1133,0.34162566092418756,163,163,False,hard_constraint_violation,swap 37<->76
1134,0.33991753261956664,163,163,False,hard_constraint_violation,swap 18<->68
1135,0.3382179449564688,163,163,False,hard_constraint_violation,swap 8<->22
1136,0.33652685523168646,163,163,False,hard_constraint_violation,swap 69<->54
1137,0.334844220955528,163,163,False,hard_constraint_violation,swap 39<->11
1138,0.33316999985075035,163,163,False,hard_constraint_violation,swap 76<->37
1139,0.3315041498514966,163,163,False,hard_constraint_violation,swap 38<->75
1140,0.32984662910223916,163,163,False,hard_constraint_violation,relocate 24
1141,0.328197395956728,163,163,False,hard_constraint_violation,swap 38<->75
1142,0.3265564089769443,163,163,False,hard_constraint_violation,swap 37<->76
1143,0.3249236269320596,163,163,False,soft_constraint_evaluation,swap 14<->3
1144,0.3232990087973993,163,163,False,hard_constraint_violation,relocate 67
1145,0.32168251375341234,163,163,False,hard_constraint_violation,relocate 13
1146,0.3200741011846453,163,163,False,hard_constraint_violation,swap 71<->67
1147,0.3184737306787221,163,163,False,hard_constraint_violation,relocate 12
1148,0.31688136202532846,163,163,False,hard_constraint_violation,swap 58<->69
1149,0.3152969552152018,163,163,False,hard_constraint_violation,swap 70<->57
1150,0.31372047043912576,163,163,False,hard_constraint_violation,swap 76<->38
1151,0.31215186808693013,163,163,False,hard_constraint_violation,swap 57<->18
1152,0.3105911087464955,163,163,False,hard_constraint_violation,swap 11<->39
1153,0.309038153202763,163,163,False,hard_constraint_violation,swap 75<->37
1154,0.3074929624367492,163,163,False,hard_constraint_violation,swap 69<->16
1155,0.3059554976245654,163,163,False,hard_constraint_violation,swap 38<->75
1156,0.3044257201364426,163,163,False,hard_constraint_violation,relocate 55
1157,0.30290359153576035,163,163,False,hard_constraint_violation,swap 75<->38
1158,0.30138907357808153,163,163,False,hard_constraint_violation,relocate 57
1159,0.2998821282101911,163,163,False,hard_constraint_violation,swap 76<->37
1160,0.29838271756914014,163,163,False,hard_constraint_violation,swap 38<->76
1161,0.2968908039812944,163,163,False,hard_constraint_violation,swap 75<->38
1162,0.2954063499613879,163,163,False,hard_constraint_violation,swap 38<->75
1163,0.29392931821158097,163,163,False,hard_constraint_violation,swap 60<->21
1164,0.29245967162052305,163,163,False,soft_constraint_evaluation,swap 75<->76
1165,0.2909973732624204,163,163,False,hard_constraint_violation,swap 21<->52
1166,0.2895423863961083,163,163,False,hard_constraint_violation,relocate 1
1167,0.28809467446412773,163,163,False,hard_constraint_violation,relocate 63
1168,0.2866542010918071,161,161,True,soft_constraint_evaluation,swap 34<->29
1169,0.2852209300863481,161,161,False,hard_constraint_violation,swap 52<->54
1170,0.28379482543591633,161,161,False,hard_constraint_violation,swap 37<->76
1171,0.28237585130873677,161,161,False,hard_constraint_violation,swap 37<->76
1172,0.2809639720521931,161,161,False,hard_constraint_violation,relocate 69
1173,0.2795591521919321,161,161,False,hard_constraint_violation,swap 22<->5
1174,0.27816135643097245,161,161,False,hard_constraint_violation,swap 21<->12
1175,0.2767705496488176,161,161,False,hard_constraint_violation,relocate 54
1176,0.2753866969005735,161,161,False,hard_constraint_violation,swap 38<->75
1177,0.27400976341607064,161,161,False,hard_constraint_violation,swap 12<->73
1178,0.2726397145989903,161,161,False,hard_constraint_violation,swap 75<->38
1179,0.27127651602599534,161,161,False,hard_constraint_violation,swap 61<->54
1180,0.26992013344586535,161,161,False,hard_constraint_violation,swap 38<->76
1181,0.268570532778636,161,161,False,soft_constraint_evaluation,swap 67<->40
1182,0.26722768011474285,161,161,False,soft_constraint_evaluation,swap 75<->76
1183,0.2658915417141691,161,161,False,hard_constraint_violation,swap 38<->76
1184,0.2645620840055983,161,161,False,hard_constraint_violation,relocate 61
1185,0.26323927358557025,161,161,False,hard_constraint_violation,relocate 4
1186,0.2619230772176424,161,161,False,hard_constraint_violation,swap 51<->29
1187,0.2606134618315542,161,161,False,hard_constraint_violation,swap 43<->55
1188,0.25931039452239646,161,161,False,hard_constraint_violation,relocate 69
1189,0.2580138425497845,161,161,False,hard_constraint_violation,swap 38<->76
1190,0.25672377333703555,161,161,False,hard_constraint_violation,swap 37<->75
1191,0.2554401544703504,161,161,False,hard_constraint_violation,relocate 63
1192,0.25416295369799863,161,161,False,hard_constraint_violation,swap 38<->75
1193,0.2528921389295086,161,161,False,hard_constraint_violation,swap 66<->26
1194,0.2516276782348611,161,161,False,hard_constraint_violation,swap 34<->27
1195,0.2503695398436868,161,161,False,hard_constraint_violation,swap 48<->20
1196,0.24911769214446838,161,161,False,hard_constraint_violation,relocate 16
1197,0.24787210368374604,161,161,False,hard_constraint_violation,swap 37<->75
1198,0.24663274316532732,161,161,False,hard_constraint_violation,relocate 64
1199,0.2453995794495007,161,161,False,hard_constraint_violation,swap 75<->38
1200,0.2441725815522532,161,161,False,hard_constraint_violation,swap 76<->37
1201,0.24295171864449192,161,161,False,hard_constraint_violation,relocate 17
1202,0.24173696005126946,161,161,False,soft_constraint_evaluation,swap 76<->75
1203,0.2405282752510131,161,161,True,soft_constraint_evaluation,swap 61<->16
1204,0.23932563387475805,161,161,False,soft_constraint_evaluation,swap 75<->76
1205,0.23812900570538426,161,161,False,soft_constraint_evaluation,swap 37<->38
1206,0.23693836067685733,161,161,False,hard_constraint_violation,relocate 24
1207,0.23575366887347304,161,161,False,soft_constraint_evaluation,swap 76<->75
1208,0.23457490052910568,161,161,False,hard_constraint_violation,swap 38<->76
1209,0.23340202602646015,161,161,False,hard_constraint_violation,relocate 50
1210,0.23223501589632786,161,161,False,hard_constraint_violation,relocate 36
1211,0.23107384081684623,161,161,False,hard_constraint_violation,swap 30<->13
1212,0.229918471612762,161,161,False,hard_constraint_violation,relocate 31
1213,0.2287688792546982,161,161,False,soft_constraint_evaluation,swap 38<->37
1214,0.2276250348584247,161,161,False,hard_constraint_violation,relocate 63
1215,0.22648690968413257,161,161,False,hard_constraint_violation,swap 38<->75
1216,0.2253544751357119,161,161,False,hard_constraint_violation,swap 76<->38
1217,0.22422770276003334,161,161,False,hard_constraint_violation,swap 53<->13
1218,0.22310656424623318,161,161,False,hard_constraint_violation,swap 28<->33
